stn;time;hns010d0;qhns010d0;mhns010d0;hns002d0;qhns002d0;mhns002d0;hto000d0;qhto000d0;mhto000d0;hns003d0;qhns003d0;mhns003d0;hns004d0;qhns004d0;mhns004d0;hns005d0;qhns005d0;mhns005d0;hns000d0;qhns000d0;mhns000d0
SWZ;20070623;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070624;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070625;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070626;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070627;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070628;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070629;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070630;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070701;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070702;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070703;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070704;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070705;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070706;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070707;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070708;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070709;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070710;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070711;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070712;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070713;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070714;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070715;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070716;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070717;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070718;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070719;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070720;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070721;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070722;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070723;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070724;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070725;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070726;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070727;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070728;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070729;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070730;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070731;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070801;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070802;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070803;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070804;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070805;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070806;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070807;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070808;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070809;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070810;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070811;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070812;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070813;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070814;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070815;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070816;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070817;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070818;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070819;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070820;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070821;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070822;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070823;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070824;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070825;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070826;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070827;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070828;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070829;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070830;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070831;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070901;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070902;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070903;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070904;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070905;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070906;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070907;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070908;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070909;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070910;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070911;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070912;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070913;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070914;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070915;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070916;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070917;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070918;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070919;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070920;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070921;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070922;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070923;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070924;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070925;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070926;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070927;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070928;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070929;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20070930;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071001;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071002;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071003;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071004;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071005;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071006;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071007;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071008;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071009;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071010;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071011;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071012;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071013;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071014;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071015;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071016;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071017;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071018;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071019;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071020;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071021;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071022;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071023;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071024;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071025;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071026;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071027;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071028;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071029;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071030;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071031;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071101;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071102;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071103;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071104;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071105;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071106;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071107;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071108;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071109;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071110;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071111;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071112;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071113;-;-;-;-;-;-;4;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071114;-;-;-;-;-;-;11;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071115;-;-;-;-;-;-;10;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071116;-;-;-;-;-;-;9;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071117;-;-;-;-;-;-;5;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071118;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071119;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071120;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071121;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071122;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071123;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071124;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071125;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071126;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071127;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071128;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071129;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071130;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071201;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0
SWZ;20071202;-;-;-;0;0;0;0;0;0;-;-;-;-;-;-;-;-;-;0;0;0
SWZ;20071203;-;-;-;0;0;0;0;0;0;0;0;0;-;-;-;-;-;-;0;0;0
SWZ;20071204;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;0;0;0
SWZ;20071205;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20071206;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20071207;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071208;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071209;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071210;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071211;-;-;-;-;-;-;5;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071212;-;-;-;-;-;-;2;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071213;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071214;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071215;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071216;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071217;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071218;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071219;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071220;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071221;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071222;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071223;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071224;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071225;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071226;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071227;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071228;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071229;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071230;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20071231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080101;-;-;-;5;0;0;0;0;0;-;-;-;-;-;-;-;-;-;5;0;0
SWZ;20080102;-;-;-;5;0;0;5;0;0;5;0;0;-;-;-;-;-;-;0;0;0
SWZ;20080103;-;-;-;0;0;0;2;0;0;5;0;0;5;0;0;-;-;-;0;0;0
SWZ;20080104;-;-;-;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;0;0
SWZ;20080105;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
SWZ;20080106;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080107;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080108;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080109;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080110;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080201;-;-;-;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080202;-;-;-;-;-;-;2;0;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080203;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080204;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080205;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080206;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080207;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080208;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080209;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080210;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080211;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080212;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080213;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080214;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080215;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080216;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080217;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080218;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080219;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080220;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080221;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080222;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080223;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080224;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080225;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080226;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080227;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080228;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080229;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
SWZ;20080301;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0
SWZ;20080302;-;-;-;0;0;0;0;0;0;-;-;-;-;-;-;-;-;-;0;0;0
SWZ;20080303;-;-;-;0;0;0;0;0;0;0;0;0;-;-;-;-;-;-;0;0;0
SWZ;20080304;-;-;-;17;0;0;0;0;0;17;0;0;17;0;0;-;-;-;17;0;0
SWZ;20080305;-;-;-;17;0;0;17;0;0;17;0;0;17;0;0;17;0;0;0;0;0
SWZ;20080306;-;-;-;0;0;0;8;0;0;17;0;0;17;0;0;17;0;0;0;0;0
SWZ;20080307;-;-;-;0;0;0;5;0;0;0;0;0;17;0;0;17;0;0;0;0;0
SWZ;20080308;-;-;-;0;0;0;3;0;0;0;0;0;0;0;0;17;0;0;0;0;0
SWZ;20080309;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080310;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080311;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080312;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080313;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SWZ;20080319;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0
