 

stn;time;ths200dv;qths200dv;mths200dv;th9120dv;qth9120dv;mth9120dv;ths200d0;qths200d0;mths200d0;tre200dx;qtre200dx;mtre200dx;tre200dn;qtre200dn;mtre200dn;tre200d0;qtre200d0;mtre200d0;tre200dv;qtre200dv;mtre200dv;t24200ds;qt24200ds;mt24200ds;t12200ds;qt12200ds;mt12200ds;t06200ds;qt06200ds;mt06200ds;tre200nx;qtre200nx;mtre200nx;tre200n0;qtre200n0;mtre200n0;tre200jx;qtre200jx;mtre200jx;tre200jn;qtre200jn;mtre200jn;tre200j0;qtre200j0;mtre200j0;t18200ds;qt18200ds;mt18200ds;tre200nn;qtre200nn;mtre200nn;tre005nn;qtre005nn;mtre005nn;tre005dx;qtre005dx;mtre005dx;tre005dn;qtre005dn;mtre005dn;tre005d0;qtre005d0;mtre005d0;hns010d0;qhns010d0;mhns010d0;hns002d0;qhns002d0;mhns002d0;hns003d0;qhns003d0;mhns003d0;hns004d0;qhns004d0;mhns004d0;hns005d0;qhns005d0;mhns005d0;hns000d0;qhns000d0;mhns000d0;hto000d0;qhto000d0;mhto000d0;hns000j0;qhns000j0;mhns000j0;hto000j0;qhto000j0;mhto000j0;htoautj0;qhtoautj0;mhtoautj0;htoautd0;qhtoautd0;mhtoautd0
ENG;19800214;2.4;0;0;2.1;0;0;0.7;0;0;7.2;0;-;-3.0;0;-;0.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-1.4;0;-;-;-;-;7.2;0;-;-3.0;0;-;-;-;-;-;-;-;-2.2;0;-;-;-;-;-;-;-;-;-;-;-;-;-;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;-;18;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800215;1.5;0;0;1.1;0;0;-0.2;0;0;5.5;0;-;-5.0;0;-;-0.1;0;-;-;-;-;-;-;-;-;-;-;-;-;-;1.0;0;-;-;-;-;5.5;0;-;-5.0;0;-;-;-;-;-;-;-;-4.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;17;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800216;3.1;0;0;2.7;0;0;1.5;0;0;7.5;0;-;-4.0;0;-;1.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;2.8;0;-;-;-;-;7.5;0;-;-4.0;0;-;-;-;-;-;-;-;-3.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;5;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;-;17;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800217;1.9;0;0;1.5;0;0;0.4;0;0;1.0;0;-;0.4;0;-;0.5;0;-;-;-;-;-;-;-;-;-;-;-;-;-;0.4;0;-;-;-;-;1.0;0;-;0.4;0;-;-;-;-;-;-;-;0.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;6;0;0;2;0;0;2;0;0;2;0;0;2;0;0;1;0;-;17;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800218;-0.8;0;0;-1.3;0;0;-2.3;0;0;3.7;0;-;-6.5;0;-;-2.2;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-2.8;0;-;-;-;-;3.7;0;-;-6.5;0;-;-;-;-;-;-;-;-5.4;0;-;-;-;-;-;-;-;-;-;-;-;-;-;6;0;0;1;0;0;2;0;0;2;0;0;2;0;0;0;0;-;17;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800219;-3.5;0;0;-4.0;0;0;-4.9;0;0;3.8;0;-;-10.6;0;-;-4.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-5.6;0;-;-;-;-;3.8;0;-;-10.6;0;-;-;-;-;-;-;-;-10.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;6;0;0;0;0;0;1;0;0;2;0;0;2;0;0;0;0;-;16;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800220;-1.3;0;0;-1.7;0;0;-2.6;0;0;6.3;0;-;-8.6;0;-;-2.5;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-2.8;0;-;-;-;-;6.3;0;-;-8.4;0;-;-;-;-;-;-;-;-8.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;2;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;-;15;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800221;-1.0;0;0;-1.6;0;0;-2.3;0;0;6.0;0;-;-7.8;0;-;-2.2;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-2.3;0;-;-;-;-;6.0;0;-;-7.8;0;-;-;-;-;-;-;-;-7.7;0;-;-;-;-;-;-;-;-;-;-;-;-;-;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;-;14;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800222;0.7;0;0;0.1;0;0;-0.5;0;0;3.6;0;-;-5.2;0;-;-0.4;0;-;-;-;-;-;-;-;-;-;-;-;-;-;0.6;0;-;-;-;-;3.6;0;-;-3.0;0;-;-;-;-;-;-;-;-5.2;0;-;-;-;-;-;-;-;-;-;-;-;-;-;5;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-;13;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800223;3.8;0;0;3.2;0;0;2.7;0;0;7.6;0;-;-0.2;0;-;2.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;2.8;0;-;-;-;-;7.6;0;-;0.6;0;-;-;-;-;-;-;-;-0.2;0;-;-;-;-;-;-;-;-;-;-;-;-;-;5;0;0;3;0;0;3;0;0;3;0;0;3;0;0;0;0;-;15;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800224;3.4;0;0;2.8;0;0;2.4;0;0;9.2;0;-;-1.5;0;-;2.5;0;-;-;-;-;-;-;-;-;-;-;-;-;-;2.2;0;-;-;-;-;9.2;0;-;-1.5;0;-;-;-;-;-;-;-;-1.2;0;-;-;-;-;-;-;-;-;-;-;-;-;-;5;0;0;0;0;0;3;0;0;3;0;0;3;0;0;0;0;-;13;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800225;2.5;0;0;1.8;0;0;1.5;0;0;9.0;0;-;-2.4;0;-;1.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;0.5;0;-;-;-;-;9.0;0;-;-2.4;0;-;-;-;-;-;-;-;-2.4;0;-;-;-;-;-;-;-;-;-;-;-;-;-;5;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;-;11;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800226;-0.1;0;0;-0.8;0;0;-1.0;0;0;6.2;0;-;-4.8;0;-;-0.9;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-0.8;0;-;-;-;-;6.2;0;-;-4.6;0;-;-;-;-;-;-;-;-4.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;4;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;-;9;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800227;-1.7;0;0;-2.5;0;0;-2.5;0;0;3.0;0;-;-6.0;0;-;-2.4;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-2.4;0;-;-;-;-;3.0;0;-;-6.0;0;-;-;-;-;-;-;-;-5.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;7;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800228;-2.4;0;0;-3.2;0;0;-3.1;0;0;3.6;0;-;-7.0;0;-;-3.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-2.8;0;-;-;-;-;3.6;0;-;-7.0;0;-;-;-;-;-;-;-;-6.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;6;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800229;-2.2;0;0;-3.1;0;0;-2.8;0;0;0.7;0;-;-5.6;0;-;-2.7;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-2.4;0;-;-;-;-;0.7;0;-;-4.8;0;-;-;-;-;-;-;-;-5.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;5;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800301;0.5;0;0;-0.5;0;0;0.0;0;0;8.5;0;-;-6.0;0;-;0.2;0;-;-;-;-;-;-;-;-;-;-;-;-;-;1.0;0;-;-;-;-;8.5;0;-;-5.4;0;-;-;-;-;-;-;-;-6.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;4;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800302;0.7;0;0;-0.4;0;0;0.3;0;0;9.3;0;-;-4.8;0;-;0.5;0;-;-;-;-;-;-;-;-;-;-;-;-;-;2.0;0;-;-;-;-;9.3;0;-;-4.4;0;-;-;-;-;-;-;-;-4.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;2;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800303;-1.5;0;0;-2.6;0;0;-1.8;0;0;-0.7;0;-;-2.4;0;-;-1.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-2.4;0;-;-;-;-;-0.7;0;-;-2.4;0;-;-;-;-;-;-;-;-1.2;0;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;-;1;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800304;-1.9;0;0;-3.1;0;0;-2.1;0;0;2.0;0;-;-4.5;0;-;-1.9;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-2.5;0;-;-;-;-;2.0;0;-;-4.5;0;-;-;-;-;-;-;-;-3.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;-;2;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800305;-1.6;0;0;-2.8;0;0;-1.7;0;0;6.2;0;-;-7.2;0;-;-1.5;0;-;-;-;-;-;-;-;-;-;-;-;-;-;0.4;0;-;-;-;-;6.2;0;-;-7.0;0;-;-;-;-;-;-;-;-7.2;0;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;-;1;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800306;3.3;0;0;2.1;0;0;3.3;0;0;9.2;0;-;-3.4;0;-;3.5;0;-;-;-;-;-;-;-;-;-;-;-;-;-;3.8;0;-;-;-;-;9.2;0;-;0.0;0;-;-;-;-;-;-;-;-3.4;0;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800307;0.7;0;0;-0.7;0;0;0.7;0;0;5.0;0;-;0.5;0;-;0.9;0;-;-;-;-;-;-;-;-;-;-;-;-;-;0.6;0;-;-;-;-;5.0;0;-;0.5;0;-;-;-;-;-;-;-;1.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800308;-1.0;0;0;-2.4;0;0;-0.9;0;0;4.8;0;-;-4.6;0;-;-0.7;0;-;-;-;-;-;-;-;-;-;-;-;-;-;0.7;0;-;-;-;-;4.8;0;-;-4.6;0;-;-;-;-;-;-;-;-4.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;15;0;0;14;0;0;14;0;0;14;0;0;14;0;0;14;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800309;0.1;0;0;-1.3;0;0;0.3;0;0;2.0;0;-;-1.2;0;-;0.5;0;-;-;-;-;-;-;-;-;-;-;-;-;-;0.8;0;-;-;-;-;2.0;0;-;-1.2;0;-;-;-;-;-;-;-;-1.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;17;0;0;16;0;0;16;0;0;16;0;0;16;0;0;2;0;-;14;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800310;1.1;0;0;-0.4;0;0;1.4;0;0;5.3;0;-;-0.7;0;-;1.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;1.2;0;-;-;-;-;5.3;0;-;-0.7;0;-;-;-;-;-;-;-;-0.7;0;-;-;-;-;-;-;-;-;-;-;-;-;-;21;0;0;6;0;0;20;0;0;20;0;0;20;0;0;4;0;-;3;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800311;-1.6;0;0;-3.1;0;0;-1.2;0;0;1.0;0;-;-1.6;0;-;-1.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-1.6;0;-;-;-;-;1.0;0;-;-1.6;0;-;-;-;-;-;-;-;-1.5;0;-;-;-;-;-;-;-;-;-;-;-;-;-;23;0;0;6;0;0;8;0;0;22;0;0;22;0;0;2;0;-;4;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800312;-1.5;0;0;-3.0;0;0;-1.0;0;0;6.0;0;-;-7.5;0;-;-0.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;0.2;0;-;-;-;-;6.0;0;-;-5.6;0;-;-;-;-;-;-;-;-7.5;0;-;-;-;-;-;-;-;-;-;-;-;-;-;23;0;0;2;0;0;6;0;0;8;0;0;22;0;0;0;0;-;4;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800313;0.3;0;0;-1.3;0;0;0.9;0;0;4.4;0;-;-2.0;0;-;1.1;0;-;-;-;-;-;-;-;-;-;-;-;-;-;2.0;0;-;-;-;-;4.4;0;-;-1.6;0;-;-;-;-;-;-;-;-2.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;33;0;0;11;0;0;13;0;0;17;0;0;19;0;0;11;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800314;0.1;0;0;-1.5;0;0;0.8;0;0;3.0;0;-;-0.4;0;-;1.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;2.2;0;-;-;-;-;3.0;0;-;-0.4;0;-;-;-;-;-;-;-;-0.4;0;-;-;-;-;-;-;-;-;-;-;-;-;-;33;0;0;11;0;0;11;0;0;13;0;0;17;0;0;0;0;-;11;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800315;-0.4;0;0;-2.0;0;0;0.4;0;0;0.8;0;-;0.5;0;-;0.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;0.5;0;-;-;-;-;0.8;0;-;0.5;0;-;-;-;-;-;-;-;0.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;33;0;0;0;0;0;11;0;0;11;0;0;13;0;0;0;0;-;7;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800316;-0.2;0;0;-1.8;0;0;0.7;0;0;3.4;0;-;-1.6;0;-;0.9;0;-;-;-;-;-;-;-;-;-;-;-;-;-;1.8;0;-;-;-;-;3.4;0;-;-1.1;0;-;-;-;-;-;-;-;-1.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;33;0;0;0;0;0;0;0;0;11;0;0;11;0;0;0;0;-;2;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800317;0.7;0;0;-1.0;0;0;1.7;0;0;6.0;0;-;0.4;0;-;1.9;0;-;-;-;-;-;-;-;-;-;-;-;-;-;2.4;0;-;-;-;-;6.0;0;-;0.4;0;-;-;-;-;-;-;-;0.4;0;-;-;-;-;-;-;-;-;-;-;-;-;-;33;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800318;1.5;0;0;-0.2;0;0;2.6;0;0;10.6;0;-;-2.8;0;-;2.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;3.4;0;-;-;-;-;10.6;0;-;-2.8;0;-;-;-;-;-;-;-;-2.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800319;1.9;0;0;0.2;0;0;3.1;0;0;10.4;0;-;-2.0;0;-;3.3;0;-;-;-;-;-;-;-;-;-;-;-;-;-;4.3;0;-;-;-;-;10.4;0;-;-1.9;0;-;-;-;-;-;-;-;-2.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800320;-1.5;0;0;-3.2;0;0;-0.2;0;0;4.2;0;-;-0.3;0;-;0.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-0.3;0;-;-;-;-;4.2;0;-;-0.3;0;-;-;-;-;-;-;-;-0.2;0;-;-;-;-;-;-;-;-;-;-;-;-;-;24;0;0;11;0;0;11;0;0;11;0;0;11;0;0;11;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800321;0.5;0;0;-1.4;0;0;1.8;0;0;6.2;0;-;-1.0;0;-;2.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;3.0;0;-;-;-;-;6.2;0;-;-0.4;0;-;-;-;-;-;-;-;-1.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;22;0;0;11;0;0;11;0;0;11;0;0;11;0;0;0;0;-;11;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800322;1.4;0;0;-0.5;0;0;2.8;0;0;7.1;0;-;-1.5;0;-;3.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;3.8;0;-;-;-;-;7.1;0;-;0.4;0;-;-;-;-;-;-;-;-1.5;0;-;-;-;-;-;-;-;-;-;-;-;-;-;22;0;0;0;0;0;11;0;0;11;0;0;11;0;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800323;-0.4;0;0;-2.3;0;0;1.1;0;0;2.3;0;-;0.6;0;-;1.3;0;-;-;-;-;-;-;-;-;-;-;-;-;-;0.6;0;-;-;-;-;2.3;0;-;0.6;0;-;-;-;-;-;-;-;1.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;18;0;0;7;0;0;7;0;0;18;0;0;18;0;0;7;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800324;0.0;0;0;-1.9;0;0;1.6;0;0;3.5;0;-;0.2;0;-;1.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;2.8;0;-;-;-;-;3.5;0;-;0.3;0;-;-;-;-;-;-;-;0.2;0;-;-;-;-;-;-;-;-;-;-;-;-;-;18;0;0;7;0;0;7;0;0;7;0;0;18;0;0;0;0;-;7;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800325;1.9;0;0;0.0;0;0;3.6;0;0;10.4;0;-;-1.4;0;-;3.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;5.4;0;-;-;-;-;10.4;0;-;-1.0;0;-;-;-;-;-;-;-;-1.4;0;-;-;-;-;-;-;-;-;-;-;-;-;-;18;0;0;0;0;0;7;0;0;7;0;0;7;0;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800326;1.8;0;0;0.0;0;0;3.7;0;0;9.5;0;-;0.0;0;-;3.9;0;-;-;-;-;-;-;-;-;-;-;-;-;-;5.0;0;-;-;-;-;9.5;0;-;0.0;0;-;-;-;-;-;-;-;0.4;0;-;-;-;-;-;-;-;-;-;-;-;-;-;18;0;0;0;0;0;0;0;0;7;0;0;7;0;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800327;3.2;0;0;1.3;0;0;5.2;0;0;7.5;0;-;2.6;0;-;5.4;0;-;-;-;-;-;-;-;-;-;-;-;-;-;6.8;0;-;-;-;-;7.5;0;-;4.2;0;-;-;-;-;-;-;-;2.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;18;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800328;5.5;0;0;3.6;0;0;7.6;0;0;13.0;0;-;4.3;0;-;7.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;7.8;0;-;-;-;-;13.0;0;-;4.6;0;-;-;-;-;-;-;-;4.3;0;-;-;-;-;-;-;-;-;-;-;-;-;-;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800329;4.9;0;0;3.0;0;0;7.1;0;0;10.6;0;-;4.6;0;-;7.3;0;-;-;-;-;-;-;-;-;-;-;-;-;-;6.0;0;-;-;-;-;10.6;0;-;5.6;0;-;-;-;-;-;-;-;4.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800330;1.6;0;0;-0.3;0;0;3.9;0;0;7.5;0;-;1.6;0;-;4.1;0;-;-;-;-;-;-;-;-;-;-;-;-;-;4.5;0;-;-;-;-;7.5;0;-;1.6;0;-;-;-;-;-;-;-;1.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800331;0.2;0;0;-1.7;0;0;2.6;0;0;10.4;0;-;1.0;0;-;2.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;10.4;0;-;-;-;-;5.5;0;-;1.8;0;-;-;-;-;-;-;-;1.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800401;5.7;0;0;3.8;0;0;8.3;0;0;13.8;0;-;4.2;0;-;8.5;0;-;-;-;-;-;-;-;-;-;-;-;-;-;10.6;0;-;-;-;-;13.8;0;-;7.6;0;-;-;-;-;-;-;-;4.2;0;-;-;-;-;-;-;-;-;-;-;-;-;-;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800402;3.2;0;0;1.3;0;0;5.9;0;0;8.2;0;-;4.0;0;-;6.1;0;-;-;-;-;-;-;-;-;-;-;-;-;-;4.3;0;-;-;-;-;8.2;0;-;4.0;0;-;-;-;-;-;-;-;5.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;4;0;0;4;0;0;4;0;0;4;0;0;4;0;0;4;0;-;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800403;-3.7;0;0;-5.7;0;0;-0.9;0;0;0.4;0;-;-1.4;0;-;-0.7;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-0.7;0;-;-;-;-;0.4;0;-;-1.4;0;-;-;-;-;-;-;-;-0.7;0;-;-;-;-;-;-;-;-;-;-;-;-;-;31;0;0;31;0;0;31;0;0;31;0;0;31;0;0;27;0;-;4;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800404;-5.2;0;0;-7.2;0;0;-2.3;0;0;-0.7;0;-;-3.0;0;-;-2.1;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-2.8;0;-;-;-;-;-0.7;0;-;-3.0;0;-;-;-;-;-;-;-;-1.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;46;0;0;42;0;0;46;0;0;46;0;0;46;0;0;15;0;-;29;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800405;-7.7;0;0;-9.6;0;0;-4.6;0;0;0.2;0;-;-10.6;0;-;-4.4;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-1.6;0;-;-;-;-;0.2;0;-;-10.4;0;-;-;-;-;-;-;-;-10.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;47;0;0;16;0;0;43;0;0;47;0;0;47;0;0;1;0;-;38;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800406;-5.5;0;0;-7.4;0;0;-2.3;0;0;0.0;0;-;-4.0;0;-;-2.1;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-1.0;0;-;-;-;-;0.0;0;-;-4.0;0;-;-;-;-;-;-;-;-4.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;47;0;0;1;0;0;16;0;0;43;0;0;47;0;0;0;0;-;20;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800407;-5.4;0;0;-7.3;0;0;-2.1;0;0;3.6;0;-;-7.6;0;-;-1.9;0;-;-;-;-;-;-;-;-;-;-;-;-;-;1.0;0;-;-;-;-;3.6;0;-;-7.6;0;-;-;-;-;-;-;-;-7.5;0;-;-;-;-;-;-;-;-;-;-;-;-;-;47;0;0;0;0;0;1;0;0;16;0;0;43;0;0;0;0;-;17;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800408;-5.5;0;0;-7.4;0;0;-2.1;0;0;0.2;0;-;-3.6;0;-;-1.9;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-2.8;0;-;-;-;-;0.2;0;-;-3.6;0;-;-;-;-;-;-;-;-3.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;63;0;0;16;0;0;16;0;0;17;0;0;32;0;0;16;0;-;5;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800409;-6.4;0;0;-8.3;0;0;-2.8;0;0;-0.8;0;-;-5.5;0;-;-2.6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-2.0;0;-;-;-;-;-0.8;0;-;-2.8;0;-;-;-;-;-;-;-;-5.5;0;-;-;-;-;-;-;-;-;-;-;-;-;-;81;0;0;34;0;0;34;0;0;34;0;0;35;0;0;18;0;-;20;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800410;-4.7;0;0;-6.6;0;0;-1.0;0;0;3.1;0;-;-4.2;0;-;-0.8;0;-;-;-;-;-;-;-;-;-;-;-;-;-;1.3;0;-;-;-;-;3.1;0;-;-4.0;0;-;-;-;-;-;-;-;-4.2;0;-;-;-;-;-;-;-;-;-;-;-;-;-;81;0;0;18;0;0;34;0;0;34;0;0;34;0;0;0;0;-;35;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800411;-3.6;0;0;-5.5;0;0;0.2;0;0;7.4;0;-;-6.0;0;-;0.4;0;-;-;-;-;-;-;-;-;-;-;-;-;-;3.6;0;-;-;-;-;7.4;0;-;-5.6;0;-;-;-;-;-;-;-;-6.0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;81;0;0;0;0;0;18;0;0;34;0;0;34;0;0;0;0;-;17;0;-;-;-;-;-;-;-;-;-;-;-;-;-
ENG;19800412;-0.8;0;0;-2.7;0;0;3.1;0;0;10.5;0;-;-3.5;0;-;3.3;0;-;-;-;-;-;-;-;-;-;-;-;-;-;5.6;0;-;-;-;-;10.5;0;-;-3.0;0;-;-;-;-;-;-;-;-3.5;0;-;-;-;-;-;-;-;-;-;-;-;-;-;77;0;0;0;0;0;0;0;0;18;0;0;34;0;0;0;0;-;7;0;-;-;-;-;-;-;-;-;-;-;-;-;-
